"id","codigo_anp","codigo_ibge","codigo_siafi","estado_id/id","nome","pais_id/id"
"__export__.sped_municipio_5255","0003824","31610070000","5219","__export__.sped_estado_17","São Domingos do Prata","__export__.sped_pais_30"
"__export__.sped_municipio_5261","0003825","31610560000","712","__export__.sped_estado_17","São Félix de Minas","__export__.sped_pais_30"
"__export__.sped_municipio_5262","0003826","31611060000","5221","__export__.sped_estado_17","São Francisco","__export__.sped_pais_30"
"__export__.sped_municipio_5266","0003827","31612050000","5223","__export__.sped_estado_17","São Francisco de Paula","__export__.sped_pais_30"
"__export__.sped_municipio_5267","0003828","31613040000","5225","__export__.sped_estado_17","São Francisco de Sales","__export__.sped_pais_30"
"__export__.sped_municipio_5268","0003829","31614030000","5227","__export__.sped_estado_17","São Francisco do Glória","__export__.sped_pais_30"
"__export__.sped_municipio_5269","0003831","31615020000","5229","__export__.sped_estado_17","São Geraldo","__export__.sped_pais_30"
"__export__.sped_municipio_5271","0003833","31616010000","5231","__export__.sped_estado_17","São Geraldo da Piedade","__export__.sped_pais_30"
"__export__.sped_municipio_5272","0003836","31616500000","714","__export__.sped_estado_17","São Geraldo do Baixio","__export__.sped_pais_30"
"__export__.sped_municipio_5274","0003838","31617000000","5233","__export__.sped_estado_17","São Gonçalo do Abaeté","__export__.sped_pais_30"
"__export__.sped_municipio_5276","0003840","31618090000","5235","__export__.sped_estado_17","São Gonçalo do Pará","__export__.sped_pais_30"
"__export__.sped_municipio_5277","0003841","31619080000","5237","__export__.sped_estado_17","São Gonçalo do Rio Abaixo","__export__.sped_pais_30"
"__export__.sped_municipio_5278","0003844","31620050000","5239","__export__.sped_estado_17","São Gonçalo do Sapucaí","__export__.sped_pais_30"
"__export__.sped_municipio_5281","0003845","31621040000","5241","__export__.sped_estado_17","São Gotardo","__export__.sped_pais_30"
"__export__.sped_municipio_5286","0003847","31622030000","5243","__export__.sped_estado_17","São João Batista do Glória","__export__.sped_pais_30"
"__export__.sped_municipio_5287","0003849","31622520000","716","__export__.sped_estado_17","São João da Lagoa","__export__.sped_pais_30"
"__export__.sped_municipio_5289","0003850","31623020000","5245","__export__.sped_estado_17","São João da Mata","__export__.sped_pais_30"
"__export__.sped_municipio_5290","0003851","31624010000","5247","__export__.sped_estado_17","São João da Ponte","__export__.sped_pais_30"
"__export__.sped_municipio_5295","0003856","31624500000","718","__export__.sped_estado_17","São João das Missões","__export__.sped_pais_30"
"__export__.sped_municipio_5296","0003857","31625000000","5249","__export__.sped_estado_17","São João Del Rei","__export__.sped_pais_30"
"__export__.sped_municipio_5302","0003860","31625590000","2677","__export__.sped_estado_17","São João do Manhuaçu","__export__.sped_pais_30"
"__export__.sped_municipio_5303","0003861","31625750000","2679","__export__.sped_estado_17","São João do Manteninha","__export__.sped_pais_30"
"__export__.sped_municipio_5304","0003862","31626090000","5251","__export__.sped_estado_17","São João do Oriente","__export__.sped_pais_30"
"__export__.sped_municipio_5306","0003863","31626580000","720","__export__.sped_estado_17","São João do Pacuí","__export__.sped_pais_30"
"__export__.sped_municipio_5308","0003864","31627080000","5253","__export__.sped_estado_17","São João do Paraíso","__export__.sped_pais_30"
"__export__.sped_municipio_5309","0003865","31628070000","5255","__export__.sped_estado_17","São João Evangelista","__export__.sped_pais_30"
"__export__.sped_municipio_5312","0003866","31629060000","5257","__export__.sped_estado_17","São João Nepomuceno","__export__.sped_pais_30"
"__export__.sped_municipio_5317","0003869","31629220000","722","__export__.sped_estado_17","São Joaquim de Bicas","__export__.sped_pais_30"
"__export__.sped_municipio_5318","0003870","31629480000","724","__export__.sped_estado_17","São José da Barra","__export__.sped_pais_30"
"__export__.sped_municipio_5319","0003872","31629550000","2649","__export__.sped_estado_17","São José da Lapa","__export__.sped_pais_30"
"__export__.sped_municipio_5320","0003874","31630030000","5259","__export__.sped_estado_17","São José da Safira","__export__.sped_pais_30"
"__export__.sped_municipio_5321","0003875","31631020000","5261","__export__.sped_estado_17","São José da Varginha","__export__.sped_pais_30"
"__export__.sped_municipio_5322","0003878","31632010000","5263","__export__.sped_estado_17","São José do Alegre","__export__.sped_pais_30"
"__export__.sped_municipio_5323","0003882","31633000000","5265","__export__.sped_estado_17","São José do Divino","__export__.sped_pais_30"
"__export__.sped_municipio_5324","0003883","31634090000","5267","__export__.sped_estado_17","São José do Goiabal","__export__.sped_pais_30"
"__export__.sped_municipio_5325","0003885","31635080000","5269","__export__.sped_estado_17","São José do Jacuri","__export__.sped_pais_30"
"__export__.sped_municipio_5326","0003886","31636070000","5271","__export__.sped_estado_17","São José do Mantimento","__export__.sped_pais_30"
"__export__.sped_municipio_5327","0003892","31637060000","5273","__export__.sped_estado_17","São Lourenço","__export__.sped_pais_30"
"__export__.sped_municipio_5328","0003895","31638050000","5275","__export__.sped_estado_17","São Miguel do Anta","__export__.sped_pais_30"
"__export__.sped_municipio_5329","0003897","31639040000","5277","__export__.sped_estado_17","São Pedro da União","__export__.sped_pais_30"
"__export__.sped_municipio_5330","0003904","31640010000","5279","__export__.sped_estado_17","São Pedro dos Ferros","__export__.sped_pais_30"
"__export__.sped_municipio_5332","0003903","31641000000","5281","__export__.sped_estado_17","São Pedro do Suaçuí","__export__.sped_pais_30"
"__export__.sped_municipio_5333","0003906","31642090000","5283","__export__.sped_estado_17","São Romão","__export__.sped_pais_30"
"__export__.sped_municipio_5335","0003907","31643080000","5285","__export__.sped_estado_17","São Roque de Minas","__export__.sped_pais_30"
"__export__.sped_municipio_5338","0003909","31644070000","5287","__export__.sped_estado_17","São Sebastião da Bela Vista","__export__.sped_pais_30"
"__export__.sped_municipio_5339","0003911","31644310000","726","__export__.sped_estado_17","São Sebastião da Vargem Alegre","__export__.sped_pais_30"
"__export__.sped_municipio_5340","0003914","31644720000","728","__export__.sped_estado_17","São Sebastião do Anta","__export__.sped_pais_30"
"__export__.sped_municipio_5341","0003921","31645060000","5289","__export__.sped_estado_17","São Sebastião do Maranhão","__export__.sped_pais_30"
"__export__.sped_municipio_5344","0003923","31646050000","5291","__export__.sped_estado_17","São Sebastião do Oeste","__export__.sped_pais_30"
"__export__.sped_municipio_5345","0003924","31647040000","5293","__export__.sped_estado_17","São Sebastião do Paraíso","__export__.sped_pais_30"
"__export__.sped_municipio_5347","0003926","31648030000","5295","__export__.sped_estado_17","São Sebastião do Rio Preto","__export__.sped_pais_30"
"__export__.sped_municipio_5348","0003927","31649020000","5297","__export__.sped_estado_17","São Sebastião do Rio Verde","__export__.sped_pais_30"
"__export__.sped_municipio_5349","0003933","31650080000","5299","__export__.sped_estado_17","São Tiago","__export__.sped_pais_30"
"__export__.sped_municipio_5351","0003934","31651070000","5301","__export__.sped_estado_17","São Tomás de Aquino","__export__.sped_pais_30"
"__export__.sped_municipio_5352","0003935","31652060000","5303","__export__.sped_estado_17","São Thomé das Letras","__export__.sped_pais_30"
"__export__.sped_municipio_5353","0003938","31653050000","5305","__export__.sped_estado_17","São Vicente de Minas","__export__.sped_pais_30"
"__export__.sped_municipio_5354","0003943","31654040000","5307","__export__.sped_estado_17","Sapucaí-Mirim","__export__.sped_pais_30"
"__export__.sped_municipio_5355","0003948","31655030000","5309","__export__.sped_estado_17","Sardoá","__export__.sped_pais_30"
"__export__.sped_municipio_5356","0003949","31655370000","730","__export__.sped_estado_17","Sarzedo","__export__.sped_pais_30"
"__export__.sped_municipio_5357","0003987","31655520000","732","__export__.sped_estado_17","Setubinha","__export__.sped_pais_30"
"__export__.sped_municipio_5359","0003951","31655600000","734","__export__.sped_estado_17","Sem-Peixe","__export__.sped_pais_30"
"__export__.sped_municipio_5360","0003952","31655780000","2689","__export__.sped_estado_17","Senador Amaral","__export__.sped_pais_30"
"__export__.sped_municipio_5362","0003953","31656020000","5311","__export__.sped_estado_17","Senador Cortes","__export__.sped_pais_30"
"__export__.sped_municipio_5363","0003954","31657010000","5313","__export__.sped_estado_17","Senador Firmino","__export__.sped_pais_30"
"__export__.sped_municipio_5364","0003955","31658000000","5315","__export__.sped_estado_17","Senador José Bento","__export__.sped_pais_30"
"__export__.sped_municipio_5365","0003957","31659090000","5317","__export__.sped_estado_17","Senador Modestino Gonçalves","__export__.sped_pais_30"
"__export__.sped_municipio_5366","0003962","31660060000","5319","__export__.sped_estado_17","Senhora de Oliveira","__export__.sped_pais_30"
"__export__.sped_municipio_5367","0003964","31661050000","5321","__export__.sped_estado_17","Senhora do Porto","__export__.sped_pais_30"
"__export__.sped_municipio_5369","0003965","31662040000","5323","__export__.sped_estado_17","Senhora dos Remédios","__export__.sped_pais_30"
"__export__.sped_municipio_5371","0003967","31663030000","5325","__export__.sped_estado_17","Sericita","__export__.sped_pais_30"
"__export__.sped_municipio_5372","0003968","31664020000","5327","__export__.sped_estado_17","Seritinga","__export__.sped_pais_30"
"__export__.sped_municipio_5373","0003970","31665010000","5329","__export__.sped_estado_17","Serra Azul de Minas","__export__.sped_pais_30"
"__export__.sped_municipio_5374","0003973","31666000000","5331","__export__.sped_estado_17","Serra da Saudade","__export__.sped_pais_30"
"__export__.sped_municipio_5375","0003977","31667090000","5333","__export__.sped_estado_17","Serra dos Aimorés","__export__.sped_pais_30"
"__export__.sped_municipio_5376","0003976","31668080000","5335","__export__.sped_estado_17","Serra do Salitre","__export__.sped_pais_30"
"__export__.sped_municipio_5378","0003980","31669070000","5337","__export__.sped_estado_17","Serrania","__export__.sped_pais_30"
"__export__.sped_municipio_5379","0003981","31669560000","736","__export__.sped_estado_17","Serranópolis de Minas","__export__.sped_pais_30"
"__export__.sped_municipio_5380","0003982","31670040000","5339","__export__.sped_estado_17","Serranos","__export__.sped_pais_30"
"__export__.sped_municipio_5381","0003983","31671030000","5341","__export__.sped_estado_17","Serro","__export__.sped_pais_30"
"__export__.sped_municipio_5386","0003986","31672020000","5343","__export__.sped_estado_17","Sete Lagoas","__export__.sped_pais_30"
"__export__.sped_municipio_5405","0003992","31673010000","5345","__export__.sped_estado_17","Silveirânia","__export__.sped_pais_30"
"__export__.sped_municipio_5406","0003994","31674000000","5347","__export__.sped_estado_17","Silvianópolis","__export__.sped_pais_30"
"__export__.sped_municipio_5407","0003996","31675090000","5349","__export__.sped_estado_17","Simão Pereira","__export__.sped_pais_30"
"__export__.sped_municipio_5408","0003997","31676080000","5351","__export__.sped_estado_17","Simonésia","__export__.sped_pais_30"
"__export__.sped_municipio_5411","0003999","31677070000","5353","__export__.sped_estado_17","Sobrália","__export__.sped_pais_30"
"__export__.sped_municipio_5413","0004000","31678060000","5355","__export__.sped_estado_17","Soledade de Minas","__export__.sped_pais_30"
"__export__.sped_municipio_5414","0004005","31679050000","5357","__export__.sped_estado_17","Tabuleiro","__export__.sped_pais_30"
"__export__.sped_municipio_5415","0004006","31680020000","5359","__export__.sped_estado_17","Taiobeiras","__export__.sped_pais_30"
"__export__.sped_municipio_5416","0004007","31680510000","738","__export__.sped_estado_17","Taparuba","__export__.sped_pais_30"
"__export__.sped_municipio_5417","0004008","31681010000","5361","__export__.sped_estado_17","Tapira","__export__.sped_pais_30"
"__export__.sped_municipio_5418","0004009","31682000000","5363","__export__.sped_estado_17","Tapiraí","__export__.sped_pais_30"
"__export__.sped_municipio_5420","0004011","31683090000","5365","__export__.sped_estado_17","Taquaraçu de Minas","__export__.sped_pais_30"
"__export__.sped_municipio_5421","0004013","31684080000","5367","__export__.sped_estado_17","Tarumirim","__export__.sped_pais_30"
"__export__.sped_municipio_5426","0004015","31685070000","5369","__export__.sped_estado_17","Teixeiras","__export__.sped_pais_30"
"__export__.sped_municipio_5427","0004017","31686060000","5371","__export__.sped_estado_17","Teófilo Otoni","__export__.sped_pais_30"
"__export__.sped_municipio_5433","0004019","31687050000","5373","__export__.sped_estado_17","Timóteo","__export__.sped_pais_30"
"__export__.sped_municipio_5435","0004020","31688040000","5375","__export__.sped_estado_17","Tiradentes","__export__.sped_pais_30"
"__export__.sped_municipio_5438","0004021","31689030000","5377","__export__.sped_estado_17","Tiros","__export__.sped_pais_30"
"__export__.sped_municipio_5440","0004024","31690000000","5379","__export__.sped_estado_17","Tocantins","__export__.sped_pais_30"
"__export__.sped_municipio_5441","0004025","31690590000","740","__export__.sped_estado_17","Tocos do Moji","__export__.sped_pais_30"
"__export__.sped_municipio_5442","0004026","31691090000","5381","__export__.sped_estado_17","Toledo","__export__.sped_pais_30"
"__export__.sped_municipio_5443","0004028","31692080000","5383","__export__.sped_estado_17","Tombos","__export__.sped_pais_30"
